,file_number,filename,object,object_score,object_bounds,time,last_clean_time,next_clean_time,new_date,new_time,group,range_start
10,4,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0004.JPG,Top,0.6822496652603149,"normalized_vertices {
  x: 0.575275719165802
  y: 0.5494045615196228
}
normalized_vertices {
  x: 0.6878708004951477
  y: 0.5494045615196228
}
normalized_vertices {
  x: 0.6878708004951477
  y: 0.7947444319725037
}
normalized_vertices {
  x: 0.575275719165802
  y: 0.7947444319725037
}
",2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17,14:29:05,2,2020-05-17 14:29:05
11,5,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0005.JPG,Pants,0.9185993075370789,"normalized_vertices {
  x: 0.36521491408348083
  y: 0.7210152745246887
}
normalized_vertices {
  x: 0.5250815749168396
  y: 0.7210152745246887
}
normalized_vertices {
  x: 0.5250815749168396
  y: 0.9554807543754578
}
normalized_vertices {
  x: 0.36521491408348083
  y: 0.9554807543754578
}
",2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17,14:29:05,2,2020-05-17 14:29:05
12,5,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0005.JPG,Pants,0.9153532385826111,"normalized_vertices {
  x: 0.6674336791038513
  y: 0.7356316447257996
}
normalized_vertices {
  x: 0.7588822841644287
  y: 0.7356316447257996
}
normalized_vertices {
  x: 0.7588822841644287
  y: 0.9190015196800232
}
normalized_vertices {
  x: 0.6674336791038513
  y: 0.9190015196800232
}
",2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17,14:29:05,2,2020-05-17 14:29:05
13,5,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0005.JPG,Person,0.9018824696540833,"normalized_vertices {
  x: 0.9106020331382751
  y: 0.5774730443954468
}
normalized_vertices {
  x: 0.991607129573822
  y: 0.5774730443954468
}
normalized_vertices {
  x: 0.991607129573822
  y: 0.8305731415748596
}
normalized_vertices {
  x: 0.9106020331382751
  y: 0.8305731415748596
}
",2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17,14:29:05,2,2020-05-17 14:29:05
14,5,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0005.JPG,Person,0.9016662240028381,"normalized_vertices {
  x: 0.6500983834266663
  y: 0.4705221951007843
}
normalized_vertices {
  x: 0.783015787601471
  y: 0.4705221951007843
}
normalized_vertices {
  x: 0.783015787601471
  y: 0.9537048935890198
}
normalized_vertices {
  x: 0.6500983834266663
  y: 0.9537048935890198
}
",2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17,14:29:05,2,2020-05-17 14:29:05
15,5,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0005.JPG,Person,0.9009819626808167,"normalized_vertices {
  x: 0.34642159938812256
  y: 0.3400961458683014
}
normalized_vertices {
  x: 0.577811598777771
  y: 0.3400961458683014
}
normalized_vertices {
  x: 0.577811598777771
  y: 0.9783952236175537
}
normalized_vertices {
  x: 0.34642159938812256
  y: 0.9783952236175537
}
",2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17,14:29:05,2,2020-05-17 14:29:05
16,5,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0005.JPG,Person,0.894989013671875,"normalized_vertices {
  x: 0.7861167788505554
  y: 0.5656604170799255
}
normalized_vertices {
  x: 0.8875344395637512
  y: 0.5656604170799255
}
normalized_vertices {
  x: 0.8875344395637512
  y: 0.8902212977409363
}
normalized_vertices {
  x: 0.7861167788505554
  y: 0.8902212977409363
}
",2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17,14:29:05,2,2020-05-17 14:29:05
17,5,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0005.JPG,Top,0.7827745676040649,"normalized_vertices {
  x: 0.39720872044563293
  y: 0.42334768176078796
}
normalized_vertices {
  x: 0.5466495752334595
  y: 0.42334768176078796
}
normalized_vertices {
  x: 0.5466495752334595
  y: 0.7547333836555481
}
normalized_vertices {
  x: 0.39720872044563293
  y: 0.7547333836555481
}
",2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17,14:29:05,2,2020-05-17 14:29:05
18,5,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0005.JPG,Top,0.7760494947433472,"normalized_vertices {
  x: 0.6717510223388672
  y: 0.5516456961631775
}
normalized_vertices {
  x: 0.7805730700492859
  y: 0.5516456961631775
}
normalized_vertices {
  x: 0.7805730700492859
  y: 0.7639654278755188
}
normalized_vertices {
  x: 0.6717510223388672
  y: 0.7639654278755188
}
",2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17,14:29:05,2,2020-05-17 14:29:05
19,5,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0005.JPG,Pants,0.5718679428100586,"normalized_vertices {
  x: 0.7866575121879578
  y: 0.7476394772529602
}
normalized_vertices {
  x: 0.8636381030082703
  y: 0.7476394772529602
}
normalized_vertices {
  x: 0.8636381030082703
  y: 0.8749756217002869
}
normalized_vertices {
  x: 0.7866575121879578
  y: 0.8749756217002869
}
",2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17,14:29:05,2,2020-05-17 14:29:05
20,5,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0005.JPG,Person,0.506658136844635,"normalized_vertices {
  x: 0.6465749740600586
  y: 0.4728991687297821
}
normalized_vertices {
  x: 0.7872503399848938
  y: 0.4728991687297821
}
normalized_vertices {
  x: 0.7872503399848938
  y: 0.9479449391365051
}
normalized_vertices {
  x: 0.6465749740600586
  y: 0.9479449391365051
}
",2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17,14:29:05,2,2020-05-17 14:29:05
21,6,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0006.JPG,Person,0.9178023934364319,"normalized_vertices {
  x: 0.9299173951148987
  y: 0.5833250880241394
}
normalized_vertices {
  x: 0.99667888879776
  y: 0.5833250880241394
}
normalized_vertices {
  x: 0.99667888879776
  y: 0.8215467929840088
}
normalized_vertices {
  x: 0.9299173951148987
  y: 0.8215467929840088
}
",2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17,14:29:05,2,2020-05-17 14:29:05
22,6,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0006.JPG,Person,0.8863494396209717,"normalized_vertices {
  x: 0.39971408247947693
  y: 0.3472648561000824
}
normalized_vertices {
  x: 0.6479887962341309
  y: 0.3472648561000824
}
normalized_vertices {
  x: 0.6479887962341309
  y: 0.9739506244659424
}
normalized_vertices {
  x: 0.39971408247947693
  y: 0.9739506244659424
}
",2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17,14:29:05,2,2020-05-17 14:29:05
23,6,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0006.JPG,Person,0.8831573128700256,"normalized_vertices {
  x: 0.8110535144805908
  y: 0.5646851658821106
}
normalized_vertices {
  x: 0.9005307555198669
  y: 0.5646851658821106
}
normalized_vertices {
  x: 0.9005307555198669
  y: 0.862320601940155
}
normalized_vertices {
  x: 0.8110535144805908
  y: 0.862320601940155
}
",2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17,14:29:05,2,2020-05-17 14:29:05
24,6,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0006.JPG,Person,0.8796523809432983,"normalized_vertices {
  x: 0.6727428436279297
  y: 0.46327129006385803
}
normalized_vertices {
  x: 0.8137220740318298
  y: 0.46327129006385803
}
normalized_vertices {
  x: 0.8137220740318298
  y: 0.9471634030342102
}
normalized_vertices {
  x: 0.6727428436279297
  y: 0.9471634030342102
}
",2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17,14:29:05,2,2020-05-17 14:29:05
25,6,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0006.JPG,Pants,0.8701177835464478,"normalized_vertices {
  x: 0.46073150634765625
  y: 0.7129223346710205
}
normalized_vertices {
  x: 0.5701701641082764
  y: 0.7129223346710205
}
normalized_vertices {
  x: 0.5701701641082764
  y: 0.9565446376800537
}
normalized_vertices {
  x: 0.46073150634765625
  y: 0.9565446376800537
}
",2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-17,14:29:05,2,2020-05-17 14:29:05
26,6,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0006.JPG,Pants,0.8430792093276978,"normalized_vertices {
  x: 0.6820222735404968
  y: 0.7129055857658386
}
normalized_vertices {
  x: 0.7923075556755066
  y: 0.7129055857658386
}
normalized_vertices {
  x: 0.7923075556755066
  y: 0.919531524181366
}
normalized_vertices {
  x: 0.6820222735404968
  y: 0.919531524181366
}
",2020-05-17 14:29:05,2020-05-17 14:29:05,2020-05-18 12:27:26,2020-05-17,14:29:05,2,2020-05-17 14:29:05
27,10,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0010.JPG,Pants,0.9154842495918274,"normalized_vertices {
  x: 0.46130838990211487
  y: 0.7548110485076904
}
normalized_vertices {
  x: 0.5741442441940308
  y: 0.7548110485076904
}
normalized_vertices {
  x: 0.5741442441940308
  y: 0.9635592103004456
}
normalized_vertices {
  x: 0.46130838990211487
  y: 0.9635592103004456
}
",2020-05-18 12:27:26,2020-05-17 14:29:05,2020-05-18 12:27:26,2020-05-18,12:27:26,3,2020-05-18 12:27:26
28,10,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0010.JPG,Person,0.8927996158599854,"normalized_vertices {
  x: 0.45058169960975647
  y: 0.430100679397583
}
normalized_vertices {
  x: 0.6487072110176086
  y: 0.430100679397583
}
normalized_vertices {
  x: 0.6487072110176086
  y: 0.965465247631073
}
normalized_vertices {
  x: 0.45058169960975647
  y: 0.965465247631073
}
",2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18,12:27:26,3,2020-05-18 12:27:26
29,10,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0010.JPG,Person,0.8651297092437744,"normalized_vertices {
  x: 0.7754573822021484
  y: 0.4599834978580475
}
normalized_vertices {
  x: 0.9102224707603455
  y: 0.4599834978580475
}
normalized_vertices {
  x: 0.9102224707603455
  y: 0.9116945862770081
}
normalized_vertices {
  x: 0.7754573822021484
  y: 0.9116945862770081
}
",2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18,12:27:26,3,2020-05-18 12:27:26
30,10,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0010.JPG,Pants,0.7939127087593079,"normalized_vertices {
  x: 0.7756169438362122
  y: 0.7093561291694641
}
normalized_vertices {
  x: 0.888435423374176
  y: 0.7093561291694641
}
normalized_vertices {
  x: 0.888435423374176
  y: 0.9030182957649231
}
normalized_vertices {
  x: 0.7756169438362122
  y: 0.9030182957649231
}
",2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18,12:27:26,3,2020-05-18 12:27:26
31,10,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0010.JPG,Outerwear,0.6213791966438293,"normalized_vertices {
  x: 0.7874125838279724
  y: 0.5201613306999207
}
normalized_vertices {
  x: 0.9034519791603088
  y: 0.5201613306999207
}
normalized_vertices {
  x: 0.9034519791603088
  y: 0.7441431879997253
}
normalized_vertices {
  x: 0.7874125838279724
  y: 0.7441431879997253
}
",2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18,12:27:26,3,2020-05-18 12:27:26
32,11,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0011.JPG,Pants,0.907543957233429,"normalized_vertices {
  x: 0.5466489791870117
  y: 0.7293266654014587
}
normalized_vertices {
  x: 0.7054562568664551
  y: 0.7293266654014587
}
normalized_vertices {
  x: 0.7054562568664551
  y: 0.9607699513435364
}
normalized_vertices {
  x: 0.5466489791870117
  y: 0.9607699513435364
}
",2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18,12:27:26,3,2020-05-18 12:27:26
33,11,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0011.JPG,Person,0.8692968487739563,"normalized_vertices {
  x: 0.842581570148468
  y: 0.48149213194847107
}
normalized_vertices {
  x: 0.9777956008911133
  y: 0.48149213194847107
}
normalized_vertices {
  x: 0.9777956008911133
  y: 0.8819085955619812
}
normalized_vertices {
  x: 0.842581570148468
  y: 0.8819085955619812
}
",2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18,12:27:26,3,2020-05-18 12:27:26
34,11,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0011.JPG,Pants,0.8526294827461243,"normalized_vertices {
  x: 0.8490630984306335
  y: 0.7041506171226501
}
normalized_vertices {
  x: 0.9269569516181946
  y: 0.7041506171226501
}
normalized_vertices {
  x: 0.9269569516181946
  y: 0.8692051768302917
}
normalized_vertices {
  x: 0.8490630984306335
  y: 0.8692051768302917
}
",2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18,12:27:26,3,2020-05-18 12:27:26
35,11,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0011.JPG,Person,0.8440889716148376,"normalized_vertices {
  x: 0.5446707606315613
  y: 0.45050641894340515
}
normalized_vertices {
  x: 0.7536988258361816
  y: 0.45050641894340515
}
normalized_vertices {
  x: 0.7536988258361816
  y: 0.9708030223846436
}
normalized_vertices {
  x: 0.5446707606315613
  y: 0.9708030223846436
}
",2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18,12:27:26,3,2020-05-18 12:27:26
36,11,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0011.JPG,Person,0.8190984725952148,"normalized_vertices {
  x: 0.5483472943305969
  y: 0.4385286867618561
}
normalized_vertices {
  x: 0.7507038116455078
  y: 0.4385286867618561
}
normalized_vertices {
  x: 0.7507038116455078
  y: 0.9737358093261719
}
normalized_vertices {
  x: 0.5483472943305969
  y: 0.9737358093261719
}
",2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18,12:27:26,3,2020-05-18 12:27:26
37,11,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0011.JPG,Outerwear,0.7695257663726807,"normalized_vertices {
  x: 0.855888307094574
  y: 0.5179303288459778
}
normalized_vertices {
  x: 0.9769887328147888
  y: 0.5179303288459778
}
normalized_vertices {
  x: 0.9769887328147888
  y: 0.7264150977134705
}
normalized_vertices {
  x: 0.855888307094574
  y: 0.7264150977134705
}
",2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18,12:27:26,3,2020-05-18 12:27:26
38,11,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0011.JPG,Luggage & bags,0.5274054408073425,"normalized_vertices {
  x: 0.853226363658905
  y: 0.5228028893470764
}
normalized_vertices {
  x: 0.9743857979774475
  y: 0.5228028893470764
}
normalized_vertices {
  x: 0.9743857979774475
  y: 0.727229654788971
}
normalized_vertices {
  x: 0.853226363658905
  y: 0.727229654788971
}
",2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18,12:27:26,3,2020-05-18 12:27:26
39,12,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0012.JPG,Pants,0.9384623765945435,"normalized_vertices {
  x: 0.630001425743103
  y: 0.7296014428138733
}
normalized_vertices {
  x: 0.7342870831489563
  y: 0.7296014428138733
}
normalized_vertices {
  x: 0.7342870831489563
  y: 0.9538354873657227
}
normalized_vertices {
  x: 0.630001425743103
  y: 0.9538354873657227
}
",2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18,12:27:26,3,2020-05-18 12:27:26
40,12,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0012.JPG,Person,0.8962714076042175,"normalized_vertices {
  x: 0.6135929226875305
  y: 0.4460526704788208
}
normalized_vertices {
  x: 0.7849701046943665
  y: 0.4460526704788208
}
normalized_vertices {
  x: 0.7849701046943665
  y: 0.9438286423683167
}
normalized_vertices {
  x: 0.6135929226875305
  y: 0.9438286423683167
}
",2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18,12:27:26,3,2020-05-18 12:27:26
41,12,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0012.JPG,Person,0.8940072655677795,"normalized_vertices {
  x: 0.6136909127235413
  y: 0.43844661116600037
}
normalized_vertices {
  x: 0.786257266998291
  y: 0.43844661116600037
}
normalized_vertices {
  x: 0.786257266998291
  y: 0.9623606204986572
}
normalized_vertices {
  x: 0.6136909127235413
  y: 0.9623606204986572
}
",2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18,12:27:26,3,2020-05-18 12:27:26
42,12,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0012.JPG,Person,0.8923420906066895,"normalized_vertices {
  x: 0.8591504096984863
  y: 0.4829847514629364
}
normalized_vertices {
  x: 0.9937201142311096
  y: 0.4829847514629364
}
normalized_vertices {
  x: 0.9937201142311096
  y: 0.8757932186126709
}
normalized_vertices {
  x: 0.8591504096984863
  y: 0.8757932186126709
}
",2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18,12:27:26,3,2020-05-18 12:27:26
43,12,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0012.JPG,Outerwear,0.7938801050186157,"normalized_vertices {
  x: 0.872958242893219
  y: 0.52828449010849
}
normalized_vertices {
  x: 0.9901936054229736
  y: 0.52828449010849
}
normalized_vertices {
  x: 0.9901936054229736
  y: 0.7324710488319397
}
normalized_vertices {
  x: 0.872958242893219
  y: 0.7324710488319397
}
",2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18,12:27:26,3,2020-05-18 12:27:26
44,12,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0012.JPG,Pants,0.7278027534484863,"normalized_vertices {
  x: 0.8660869002342224
  y: 0.7148520350456238
}
normalized_vertices {
  x: 0.9376983046531677
  y: 0.7148520350456238
}
normalized_vertices {
  x: 0.9376983046531677
  y: 0.8652644753456116
}
normalized_vertices {
  x: 0.8660869002342224
  y: 0.8652644753456116
}
",2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18,12:27:26,3,2020-05-18 12:27:26
45,12,C:\Users\jaqua\Downloads\Thopmson__-20211127T004305Z-001\Thopmson_\PUP 10_\100MEDIA\DSCF0012.JPG,Outerwear,0.6409174203872681,"normalized_vertices {
  x: 0.6144728064537048
  y: 0.5204046964645386
}
normalized_vertices {
  x: 0.7772533297538757
  y: 0.5204046964645386
}
normalized_vertices {
  x: 0.7772533297538757
  y: 0.7575540542602539
}
normalized_vertices {
  x: 0.6144728064537048
  y: 0.7575540542602539
}
",2020-05-18 12:27:26,2020-05-18 12:27:26,2020-05-18 17:26:15,2020-05-18,12:27:26,3,2020-05-18 12:27:26
